time,src,dst,latency
2340,95,223,-1.000000
2350,654,114,-1.000000
2350,25,759,44.762441
2350,281,250,37.508908
2350,228,142,41.161578
2350,754,104,-1.000000
2350,692,758,69.313969
2350,558,89,-1.000000
2350,604,432,-1.000000
2350,32,30,2.419546
2350,95,223,13.670869
2360,654,114,-1.000000
2360,25,759,44.674131
2360,281,250,37.508889
2360,228,142,41.161238
2360,754,104,-1.000000
2360,692,758,69.309618
2360,558,89,-1.000000
2360,604,432,-1.000000
2360,32,30,2.419553
2360,95,223,13.661045
2370,654,114,-1.000000
2370,25,759,44.585514
2370,281,250,37.508838
2370,228,142,41.160874
2370,754,104,-1.000000
2370,692,758,69.305666
2370,558,89,-1.000000
2370,604,432,-1.000000
2370,32,30,2.419574
2370,95,223,13.651511
2380,654,114,-1.000000
2380,25,759,44.496500
2380,281,250,37.508787
2380,228,142,41.160586
2380,754,104,-1.000000
2380,692,758,69.302010
2380,558,89,-1.000000
2380,604,432,-1.000000
2380,32,30,2.419606
2380,95,223,-1.000000
2390,654,114,-1.000000
2390,25,759,44.407156
2390,281,250,37.508756
2390,228,142,41.160222
2390,754,104,-1.000000
2390,692,758,69.298826
2390,558,89,-1.000000
2390,604,432,-1.000000
2390,32,30,2.419582
2390,95,223,-1.000000
2400,654,114,-1.000000
2400,25,759,44.317542
2400,281,250,37.508763
2400,228,142,41.159926
2400,754,104,-1.000000
2400,692,758,69.295957
2400,558,89,-1.000000
2400,604,432,-1.000000
2400,32,30,2.419593
2400,95,223,13.624735
2410,654,114,-1.000000
2410,25,759,44.227676
2410,281,250,37.508729
2410,228,142,41.159587
2410,754,104,-1.000000
2410,692,758,69.293450
2410,558,89,-1.000000
2410,604,432,-1.000000
2410,32,30,2.419611
2410,95,223,13.616445
2420,654,114,-1.000000
2420,25,759,44.137605
2420,281,250,37.508722
2420,228,142,41.159269
2420,754,104,-1.000000
2420,692,758,69.291397
2420,558,89,-1.000000
2420,604,432,-1.000000
2420,32,30,2.419586
2420,95,223,-1.000000
2430,654,114,-1.000000
2430,25,759,44.047350
2430,281,250,37.508700
2430,228,142,41.158925
2430,754,104,-1.000000
2430,692,758,69.289608
2430,558,89,-1.000000
2430,604,432,-1.000000
2430,32,30,2.419618
2430,95,223,-1.000000
2440,654,114,-1.000000
2440,25,759,43.956980
2440,281,250,37.508701
2440,228,142,41.158636
2440,754,104,-1.000000
2440,692,758,69.288286
2440,558,89,-1.000000
2440,604,432,-1.000000
2440,32,30,2.419635
2440,95,223,-1.000000
2450,654,114,-1.000000
2450,25,759,43.866591
2450,281,250,37.508686
2450,228,142,41.158305
2450,754,104,-1.000000
2450,692,758,69.287262
2450,558,89,-1.000000
2450,604,432,-1.000000
2450,32,30,2.419630
2450,95,223,13.586544
2460,654,114,-1.000000
2460,25,759,-1.000000
2460,281,250,37.508745
2460,228,142,41.157979
2460,754,104,-1.000000
2460,692,758,69.286722
2460,558,89,-1.000000
2460,604,432,-1.000000
2460,32,30,2.419651
2460,95,223,13.579943
2470,654,114,-1.000000
2470,25,759,-1.000000
2470,281,250,37.508731
2470,228,142,41.157673
2470,754,104,-1.000000
2470,692,758,69.286455
2470,558,89,-1.000000
2470,604,432,-1.000000
2470,32,30,2.419658
2470,95,223,-1.000000
2480,654,114,-1.000000
2480,25,759,-1.000000
2480,281,250,37.508748
2480,228,142,41.157338
2480,754,104,-1.000000
2480,692,758,69.286659
2480,558,89,-1.000000
2480,604,432,-1.000000
2480,32,30,2.419650
2480,95,223,-1.000000
2490,654,114,-1.000000
2490,25,759,-1.000000
2490,281,250,37.508760
2490,228,142,41.157019
2490,754,104,-1.000000
2490,692,758,69.287157
2490,558,89,-1.000000
2490,604,432,-1.000000
2490,32,30,2.419661
2490,95,223,-1.000000
2500,654,114,-1.000000
2500,25,759,-1.000000
2500,281,250,37.508788
2500,228,142,41.156707
2500,754,104,-1.000000
2500,692,758,69.288090
2500,558,89,-1.000000
2500,604,432,-1.000000
2500,32,30,2.419684
2500,95,223,13.556919
2510,654,114,-1.000000
2510,25,759,-1.000000
2510,281,250,37.508811
2510,228,142,41.156399
2510,754,104,-1.000000
2510,692,758,69.289440
2510,558,89,-1.000000
2510,604,432,-1.000000
2510,32,30,2.419697
2510,95,223,13.552091
2520,654,114,-1.000000
2520,25,759,43.234957
2520,281,250,37.508865
2520,228,142,41.156109
2520,754,104,-1.000000
2520,692,758,69.291157
2520,558,89,-1.000000
2520,604,432,-1.000000
2520,32,30,2.419685
2520,95,223,-1.000000
2530,654,114,-1.000000
2530,25,759,43.145475
2530,281,250,37.508876
2530,228,142,41.155762
2530,754,104,-1.000000
2530,692,758,69.293242
2530,558,89,-1.000000
2530,604,432,-1.000000
2530,32,30,2.419715
2530,95,223,-1.000000
2540,654,114,-1.000000
2540,25,759,43.056311
2540,281,250,37.508957
2540,228,142,41.155480
2540,754,104,-1.000000
2540,692,758,69.295681
2540,558,89,-1.000000
2540,604,432,-1.000000
2540,32,30,2.419713
2540,95,223,-1.000000
2550,654,114,-1.000000
2550,25,759,42.967514
2550,281,250,37.508998
2550,228,142,41.155151
2550,754,104,-1.000000
2550,692,758,69.298499
2550,558,89,-1.000000
2550,604,432,-1.000000
2550,32,30,2.419762
2550,95,223,13.536462
2560,654,114,-1.000000
2560,25,759,42.879088
2560,281,250,37.509061
2560,228,142,41.154849
2560,754,104,-1.000000
2560,692,758,69.301719
2560,558,89,-1.000000
2560,604,432,-1.000000
2560,32,30,2.419745
2560,95,223,13.533471
2570,654,114,-1.000000
2570,25,759,42.791131
2570,281,250,37.509153
2570,228,142,41.154558
2570,754,104,-1.000000
2570,692,758,69.305355
2570,558,89,-1.000000
2570,604,432,-1.000000
2570,32,30,2.419771
2570,95,223,-1.000000
2580,654,114,-1.000000
2580,25,759,42.703739
2580,281,250,37.509194
2580,228,142,41.154252
2580,754,104,-1.000000
2580,692,758,69.309242
2580,558,89,-1.000000
2580,604,432,-1.000000
2580,32,30,2.419804
2580,95,223,-1.000000
2590,654,114,-1.000000
2590,25,759,42.616819
2590,281,250,37.509262
2590,228,142,41.153973
2590,754,104,-1.000000
2590,692,758,69.313627
2590,558,89,-1.000000
2590,604,432,-1.000000
2590,32,30,2.419804
2590,95,223,13.526915
2600,654,114,-1.000000
2600,25,759,42.530513
2600,281,250,37.509364
2600,228,142,41.153653
2600,754,104,-1.000000
2600,692,758,69.318242
2600,558,89,-1.000000
2600,604,432,-1.000000
2600,32,30,2.419792
2600,95,223,13.525476
2610,654,114,-1.000000
2610,25,759,42.444912
2610,281,250,37.509451
2610,228,142,41.153382
2610,754,104,-1.000000
2610,692,758,69.323293
2610,558,89,-1.000000
2610,604,432,-1.000000
2610,32,30,2.419834
2610,95,223,13.524442
2620,654,114,-1.000000
2620,25,759,42.359936
2620,281,250,37.509552
2620,228,142,41.153072
2620,754,104,-1.000000
2620,692,758,69.328725
2620,558,89,-1.000000
2620,604,432,-1.000000
2620,32,30,2.419845
2620,95,223,-1.000000
2630,654,114,-1.000000
2630,25,759,42.275755
2630,281,250,37.509653
2630,228,142,41.152790
2630,754,104,-1.000000
2630,692,758,69.334509
2630,558,89,-1.000000
2630,604,432,-1.000000
2630,32,30,2.419842
2630,95,223,-1.000000
2640,654,114,-1.000000
2640,25,759,42.192344
2640,281,250,37.509755
2640,228,142,41.152495
2640,754,104,-1.000000
2640,692,758,69.340610
2640,558,89,-1.000000
2640,604,432,-1.000000
2640,32,30,2.419877
2640,95,223,13.523739
2650,654,114,-1.000000
2650,25,759,-1.000000
2650,281,250,37.509857
2650,228,142,41.152211
2650,754,104,-1.000000
2650,692,758,69.347065
2650,558,89,-1.000000
2650,604,432,-1.000000
2650,32,30,2.419904
2650,95,223,-1.000000
2660,654,114,-1.000000
2660,25,759,-1.000000
2660,281,250,37.509957
2660,228,142,41.151926
2660,754,104,-1.000000
2660,692,758,69.353826
2660,558,89,-1.000000
2660,604,432,-1.000000
2660,32,30,2.419910
2660,95,223,-1.000000
2670,654,114,-1.000000
2670,25,759,-1.000000
2670,281,250,37.510129
2670,228,142,41.151631
2670,754,104,-1.000000
2670,692,758,69.360983
2670,558,89,-1.000000
2670,604,432,-1.000000
2670,32,30,2.419928
2670,95,223,-1.000000
2680,654,114,-1.000000
2680,25,759,-1.000000
2680,281,250,37.510258
2680,228,142,41.151388
2680,754,104,-1.000000
2680,692,758,69.368470
2680,558,89,-1.000000
2680,604,432,-1.000000
2680,32,30,2.419974
2680,95,223,-1.000000
2690,654,114,-1.000000
2690,25,759,-1.000000
2690,281,250,37.510353
2690,228,142,41.151101
2690,754,104,-1.000000
2690,692,758,69.376225
2690,558,89,-1.000000
2690,604,432,-1.000000
2690,32,30,2.419965
2690,95,223,-1.000000
2700,654,114,-1.000000
2700,25,759,-1.000000
2700,281,250,37.510504
2700,228,142,41.150790
2700,754,104,-1.000000
2700,692,758,69.384341
2700,558,89,-1.000000
2700,604,432,-1.000000
2700,32,30,2.420002
2700,95,223,-1.000000
2710,654,114,-1.000000
2710,25,759,41.634562
2710,281,250,37.510669
2710,228,142,41.150550
2710,754,104,-1.000000
2710,692,758,69.392770
2710,558,89,-1.000000
2710,604,432,-1.000000
2710,32,30,2.420023
2710,95,223,13.535612
2720,654,114,-1.000000
2720,25,759,41.559156
2720,281,250,37.510812
2720,228,142,41.150270
2720,754,104,-1.000000
2720,692,758,69.401490
2720,558,89,-1.000000
2720,604,432,-1.000000
2720,32,30,2.420038
2720,95,223,13.538867
2730,654,114,-1.000000
2730,25,759,41.485007
2730,281,250,37.510970
2730,228,142,41.150006
2730,754,104,-1.000000
2730,692,758,69.410598
2730,558,89,-1.000000
2730,604,432,-1.000000
2730,32,30,2.420067
2730,95,223,13.542481
2740,654,114,-1.000000
2740,25,759,41.412076
2740,281,250,37.511125
2740,228,142,41.149745
2740,754,104,-1.000000
2740,692,758,69.419881
2740,558,89,-1.000000
2740,604,432,-1.000000
2740,32,30,2.420085
2740,95,223,13.546449
2750,654,114,-1.000000
2750,25,759,41.340489
2750,281,250,37.511282
2750,228,142,41.149453
2750,754,104,-1.000000
2750,692,758,69.429494
2750,558,89,-1.000000
2750,604,432,-1.000000
2750,32,30,2.420120
2750,95,223,13.550837
2760,654,114,-1.000000
2760,25,759,41.270268
2760,281,250,37.511481
2760,228,142,41.149209
2760,754,104,-1.000000
2760,692,758,69.439381
2760,558,89,-1.000000
2760,604,432,-1.000000
2760,32,30,2.420142
2760,95,223,13.555553
2770,654,114,-1.000000
2770,25,759,41.201467
2770,281,250,37.511647
2770,228,142,41.148958
2770,754,104,-1.000000
2770,692,758,69.449553
2770,558,89,-1.000000
2770,604,432,-1.000000
2770,32,30,2.420155
2770,95,223,13.560648
2780,654,114,-1.000000
2780,25,759,41.134034
2780,281,250,37.511871
2780,228,142,41.148708
2780,754,104,-1.000000
2780,692,758,69.460039
2780,558,89,-1.000000
2780,604,432,-1.000000
2780,32,30,2.420185
2780,95,223,13.566123
2790,654,114,-1.000000
2790,25,759,41.068137
2790,281,250,37.512041
2790,228,142,41.148436
2790,754,104,-1.000000
2790,692,758,69.470748
2790,558,89,-1.000000
2790,604,432,-1.000000
2790,32,30,2.420204
2790,95,223,13.571936
2800,654,114,-1.000000
2800,25,759,41.003746
2800,281,250,37.512258
2800,228,142,41.148187
2800,754,104,-1.000000
2800,692,758,69.481687
2800,558,89,-1.000000
2800,604,432,-1.000000
2800,32,30,2.420210
2800,95,223,13.578120
2810,654,114,-1.000000
2810,25,759,40.940946
2810,281,250,37.512430
2810,228,142,41.147944
2810,754,104,-1.000000
2810,692,758,69.492949
2810,558,89,-1.000000
2810,604,432,-1.000000
2810,32,30,2.420238
2810,95,223,13.584645
2820,654,114,-1.000000
2820,25,759,-1.000000
2820,281,250,37.512671
2820,228,142,41.147678
2820,754,104,-1.000000
2820,692,758,69.504436
2820,558,89,-1.000000
2820,604,432,-1.000000
2820,32,30,2.420255
2820,95,223,13.591530
2830,654,114,-1.000000
2830,25,759,-1.000000
2830,281,250,37.512865
2830,228,142,41.147443
2830,754,104,-1.000000
2830,692,758,69.516121
2830,558,89,-1.000000
2830,604,432,-1.000000
2830,32,30,2.420292
2830,95,223,13.598715
2840,654,114,-1.000000
2840,25,759,-1.000000
2840,281,250,37.513078
2840,228,142,41.147195
2840,754,104,-1.000000
2840,692,758,69.528036
2840,558,89,-1.000000
2840,604,432,-1.000000
2840,32,30,2.420351
2840,95,223,13.606249
2850,654,114,-1.000000
2850,25,759,-1.000000
2850,281,250,37.513340
2850,228,142,41.146990
2850,754,104,-1.000000
2850,692,758,69.540173
2850,558,89,-1.000000
2850,604,432,-1.000000
2850,32,30,2.420333
2850,95,223,13.614129
2860,654,114,-1.000000
2860,25,759,-1.000000
2860,281,250,37.513582
2860,228,142,41.146760
2860,754,104,-1.000000
2860,692,758,69.552518
2860,558,89,-1.000000
2860,604,432,-1.000000
2860,32,30,2.420367
2860,95,223,13.622292
2870,654,114,-1.000000
2870,25,759,-1.000000
2870,281,250,37.513803
2870,228,142,41.146496
2870,754,104,-1.000000
2870,692,758,69.565024
2870,558,89,-1.000000
2870,604,432,-1.000000
2870,32,30,2.420389
2870,95,223,13.630783
2880,654,114,-1.000000
2880,25,759,40.549096
2880,281,250,37.514056
2880,228,142,41.146264
2880,754,104,-1.000000
2880,692,758,69.577844
2880,558,89,-1.000000
2880,604,432,-1.000000
2880,32,30,2.420437
2880,95,223,13.639618
2890,654,114,-1.000000
2890,25,759,40.500362
2890,281,250,37.514291
2890,228,142,41.146051
2890,754,104,-1.000000
2890,692,758,69.590748
2890,558,89,-1.000000
2890,604,432,-1.000000
2890,32,30,2.420469
2890,95,223,13.648729
2900,654,114,-1.000000
2900,25,759,40.453576
2900,281,250,37.514566
2900,228,142,41.145846
2900,754,104,-1.000000
2900,692,758,69.603846
2900,558,89,-1.000000
2900,604,432,-1.000000
2900,32,30,2.420488
2900,95,223,13.658114
2910,654,114,-1.000000
2910,25,759,40.408765
2910,281,250,37.514840
2910,228,142,41.145629
2910,754,104,-1.000000
2910,692,758,69.617181
2910,558,89,-1.000000
2910,604,432,-1.000000
2910,32,30,2.420532
2910,95,223,13.667819
2920,654,114,-1.000000
2920,25,759,40.365943
2920,281,250,37.515116
2920,228,142,41.145401
2920,754,104,-1.000000
2920,692,758,69.630641
2920,558,89,-1.000000
2920,604,432,-1.000000
2920,32,30,-1.000000
2920,95,223,13.677799
2930,654,114,-1.000000
2930,25,759,40.325146
2930,281,250,37.515406
2930,228,142,41.145182
2930,754,104,-1.000000
2930,692,758,69.644232
2930,558,89,-1.000000
2930,604,432,-1.000000
2930,32,30,-1.000000
2930,95,223,13.688052
2940,654,114,-1.000000
2940,25,759,40.286352
2940,281,250,37.515679
2940,228,142,41.144980
2940,754,104,-1.000000
2940,692,758,69.657998
2940,558,89,-1.000000
2940,604,432,-1.000000
2940,32,30,-1.000000
2940,95,223,13.698631
2950,654,114,-1.000000
2950,25,759,40.249711
2950,281,250,37.515958
2950,228,142,41.144781
2950,754,104,-1.000000
2950,692,758,69.671881
2950,558,89,-1.000000
2950,604,432,-1.000000
2950,32,30,-1.000000
2950,95,223,13.709379
2960,654,114,-1.000000
2960,25,759,40.215189
2960,281,250,37.516237
2960,228,142,41.144551
2960,754,104,-1.000000
2960,692,758,69.685879
2960,558,89,-1.000000
2960,604,432,-1.000000
2960,32,30,-1.000000
2960,95,223,13.720410
2970,654,114,-1.000000
2970,25,759,40.182772
2970,281,250,37.516538
2970,228,142,41.144384
2970,754,104,-1.000000
2970,692,758,69.699979
2970,558,89,-1.000000
2970,604,432,-1.000000
2970,32,30,-1.000000
2970,95,223,13.731721
2980,654,114,-1.000000
2980,25,759,-1.000000
2980,281,250,37.516847
2980,228,142,41.144173
2980,754,104,-1.000000
2980,692,758,69.714297
2980,558,89,-1.000000
2980,604,432,-1.000000
2980,32,30,-1.000000
2980,95,223,13.743268
2990,654,114,-1.000000
2990,25,759,-1.000000
2990,281,250,37.517178
2990,228,142,41.143972
2990,754,104,-1.000000
2990,692,758,69.728670
2990,558,89,-1.000000
2990,604,432,-1.000000
2990,32,30,-1.000000
2990,95,223,13.755018
3000,654,114,-1.000000
3000,25,759,-1.000000
3000,281,250,37.517474
3000,228,142,41.143782
3000,754,104,-1.000000
3000,692,758,69.743138
3000,558,89,-1.000000
3000,604,432,-1.000000
3000,32,30,-1.000000
3000,95,223,13.767008
3010,654,114,-1.000000
3010,25,759,-1.000000
3010,281,250,37.517800
3010,228,142,41.143585
3010,754,104,-1.000000
3010,692,758,69.757723
3010,558,89,-1.000000
3010,604,432,-1.000000
3010,32,30,-1.000000
3010,95,223,13.779230
3020,654,114,-1.000000
3020,25,759,-1.000000
3020,281,250,37.518131
3020,228,142,41.143381
3020,754,104,-1.000000
3020,692,758,69.772349
3020,558,89,-1.000000
3020,604,432,-1.000000
3020,32,30,-1.000000
3020,95,223,13.791615
3030,654,114,-1.000000
3030,25,759,-1.000000
3030,281,250,37.518446
3030,228,142,41.143238
3030,754,104,-1.000000
3030,692,758,69.787094
3030,558,89,-1.000000
3030,604,432,-1.000000
3030,32,30,-1.000000
3030,95,223,13.804252
3040,654,114,-1.000000
3040,25,759,40.017661
3040,281,250,37.518823
3040,228,142,41.143055
3040,754,104,-1.000000
3040,692,758,69.801872
3040,558,89,-1.000000
3040,604,432,-1.000000
3040,32,30,-1.000000
3040,95,223,13.817061
3050,654,114,-1.000000
3050,25,759,40.003099
3050,281,250,37.519185
3050,228,142,41.142880
3050,754,104,-1.000000
3050,692,758,69.816717
3050,558,89,-1.000000
3050,604,432,-1.000000
3050,32,30,-1.000000
3050,95,223,13.830062
3060,654,114,-1.000000
3060,25,759,39.990868
3060,281,250,37.519520
3060,228,142,41.142710
3060,754,104,-1.000000
3060,692,758,69.831632
3060,558,89,-1.000000
3060,604,432,-1.000000
3060,32,30,-1.000000
3060,95,223,13.843231
3070,654,114,-1.000000
3070,25,759,39.980945
3070,281,250,37.519869
3070,228,142,41.142524
3070,754,104,-1.000000
3070,692,758,69.846595
3070,558,89,-1.000000
3070,604,432,-1.000000
3070,32,30,2.421044
3070,95,223,13.856604
3080,654,114,-1.000000
3080,25,759,39.973315
3080,281,250,37.520238
3080,228,142,41.142405
3080,754,104,-1.000000
3080,692,758,69.861582
3080,558,89,-1.000000
3080,604,432,-1.000000
3080,32,30,2.421110
3080,95,223,13.870106
3090,654,114,-1.000000
3090,25,759,39.968029
3090,281,250,37.520587
3090,228,142,41.142230
3090,754,104,-1.000000
3090,692,758,69.876622
3090,558,89,-1.000000
3090,604,432,-1.000000
3090,32,30,2.421156
3090,95,223,13.883744
3100,654,114,-1.000000
3100,25,759,39.965052
3100,281,250,37.520963
3100,228,142,41.142066
3100,754,104,-1.000000
3100,692,758,69.891619
3100,558,89,-1.000000
3100,604,432,-1.000000
3100,32,30,2.421183
3100,95,223,13.897555
3110,654,114,-1.000000
3110,25,759,39.964400
3110,281,250,37.521325
3110,228,142,41.141911
3110,754,104,-1.000000
3110,692,758,69.906668
3110,558,89,-1.000000
3110,604,432,-1.000000
3110,32,30,2.421216
3110,95,223,13.911452
3120,654,114,-1.000000
3120,25,759,39.966133
3120,281,250,37.521735
3120,228,142,41.141784
3120,754,104,-1.000000
3120,692,758,69.921749
3120,558,89,-1.000000
3120,604,432,-1.000000
3120,32,30,2.421253
3120,95,223,13.925557
3130,654,114,-1.000000
3130,25,759,-1.000000
3130,281,250,37.522110
3130,228,142,41.141649
3130,754,104,-1.000000
3130,692,758,69.936854
3130,558,89,-1.000000
3130,604,432,-1.000000
3130,32,30,2.421275
3130,95,223,13.939748
3140,654,114,-1.000000
3140,25,759,-1.000000
3140,281,250,37.522511
3140,228,142,41.141510
3140,754,104,-1.000000
3140,692,758,69.951853
3140,558,89,-1.000000
3140,604,432,-1.000000
3140,32,30,2.421325
3140,95,223,13.954039
3150,654,114,-1.000000
3150,25,759,-1.000000
3150,281,250,37.522906
3150,228,142,41.141394
3150,754,104,-1.000000
3150,692,758,69.966938
3150,558,89,-1.000000
3150,604,432,-1.000000
3150,32,30,2.421365
3150,95,223,13.968443
3160,654,114,-1.000000
3160,25,759,-1.000000
3160,281,250,37.523321
3160,228,142,41.141266
3160,754,104,-1.000000
3160,692,758,69.981922
3160,558,89,-1.000000
3160,604,432,-1.000000
3160,32,30,2.421392
3160,95,223,13.982960
3170,654,114,-1.000000
3170,25,759,-1.000000
3170,281,250,37.523700
3170,228,142,41.141146
3170,754,104,-1.000000
3170,692,758,69.996929
3170,558,89,-1.000000
3170,604,432,-1.000000
3170,32,30,2.421438
3170,95,223,13.997544
3180,654,114,-1.000000
3180,25,759,-1.000000
3180,281,250,37.524135
3180,228,142,41.141011
3180,754,104,-1.000000
3180,692,758,70.011870
3180,558,89,-1.000000
3180,604,432,-1.000000
3180,32,30,2.421500
3180,95,223,14.012260
3190,654,114,-1.000000
3190,25,759,40.042974
3190,281,250,37.524536
3190,228,142,41.140910
3190,754,104,-1.000000
3190,692,758,70.026823
3190,558,89,-1.000000
3190,604,432,-1.000000
3190,32,30,2.421526
3190,95,223,14.026988
3200,654,114,-1.000000
3200,25,759,40.063119
3200,281,250,37.524967
3200,228,142,41.140786
3200,754,104,-1.000000
3200,692,758,70.041658
3200,558,89,-1.000000
3200,604,432,-1.000000
3200,32,30,2.421561
3200,95,223,14.041808
3210,654,114,-1.000000
3210,25,759,40.085486
3210,281,250,37.525374
3210,228,142,41.140709
3210,754,104,-1.000000
3210,692,758,70.056433
3210,558,89,-1.000000
3210,604,432,-1.000000
3210,32,30,2.421620
3210,95,223,14.056699
3220,654,114,-1.000000
3220,25,759,40.110193
3220,281,250,37.525808
3220,228,142,41.140601
3220,754,104,-1.000000
3220,692,758,70.071216
3220,558,89,-1.000000
3220,604,432,-1.000000
3220,32,30,2.421659
3220,95,223,14.071613
3230,654,114,-1.000000
3230,25,759,40.137030
3230,281,250,37.526237
3230,228,142,41.140523
3230,754,104,-1.000000
3230,692,758,70.085938
3230,558,89,-1.000000
3230,604,432,-1.000000
3230,32,30,2.421695
3230,95,223,14.086567
3240,654,114,-1.000000
3240,25,759,40.166107
3240,281,250,37.526696
3240,228,142,41.140421
3240,754,104,-1.000000
3240,692,758,70.100490
3240,558,89,-1.000000
3240,604,432,-1.000000
3240,32,30,2.421707
3240,95,223,14.101589
3250,654,114,-1.000000
3250,25,759,40.197357
3250,281,250,37.527108
3250,228,142,41.140331
3250,754,104,-1.000000
3250,692,758,70.115022
3250,558,89,-1.000000
3250,604,432,-1.000000
3250,32,30,2.421767
3250,95,223,14.116593
3260,654,114,-1.000000
3260,25,759,40.230760
3260,281,250,37.527597
3260,228,142,41.140245
3260,754,104,-1.000000
3260,692,758,70.129451
3260,558,89,-1.000000
3260,604,432,-1.000000
3260,32,30,2.421794
3260,95,223,14.131691
3270,654,114,-1.000000
3270,25,759,40.266292
3270,281,250,37.528035
3270,228,142,41.140153
3270,754,104,-1.000000
3270,692,758,70.143837
3270,558,89,-1.000000
3270,604,432,-1.000000
3270,32,30,2.421837
3270,95,223,14.146751
3280,654,114,-1.000000
3280,25,759,40.303920
3280,281,250,37.528501
3280,228,142,41.140079
3280,754,104,-1.000000
3280,692,758,70.158078
3280,558,89,-1.000000
3280,604,432,-1.000000
3280,32,30,2.421880
3280,95,223,14.161811
3290,654,114,-1.000000
3290,25,759,40.343591
3290,281,250,37.528955
3290,228,142,-1.000000
3290,754,104,-1.000000
3290,692,758,70.172152
3290,558,89,-1.000000
3290,604,432,-1.000000
3290,32,30,2.421909
3290,95,223,14.176877
3300,654,114,-1.000000
3300,25,759,40.385389
3300,281,250,37.529430
3300,228,142,-1.000000
3300,754,104,-1.000000
3300,692,758,70.186223
3300,558,89,-1.000000
3300,604,432,-1.000000
3300,32,30,2.421954
3300,95,223,14.191942
3310,654,114,-1.000000
3310,25,759,40.429145
3310,281,250,37.529880
3310,228,142,-1.000000
3310,754,104,-1.000000
3310,692,758,70.200095
3310,558,89,-1.000000
3310,604,432,-1.000000
3310,32,30,2.422027
3310,95,223,14.206967
3320,654,114,-1.000000
3320,25,759,40.474905
3320,281,250,37.530385
3320,228,142,41.139853
3320,754,104,-1.000000
3320,692,758,70.213862
3320,558,89,-1.000000
3320,604,432,-1.000000
3320,32,30,2.422060
3320,95,223,14.222004
3330,654,114,-1.000000
3330,25,759,40.522593
3330,281,250,37.530849
3330,228,142,-1.000000
3330,754,104,-1.000000
3330,692,758,70.227501
3330,558,89,-1.000000
3330,604,432,-1.000000
3330,32,30,2.422082
3330,95,223,14.237001
3340,654,114,-1.000000
3340,25,759,40.572205
3340,281,250,37.531321
3340,228,142,-1.000000
3340,754,104,-1.000000
3340,692,758,70.241041
3340,558,89,-1.000000
3340,604,432,-1.000000
3340,32,30,2.422132
3340,95,223,14.251944
3350,654,114,-1.000000
3350,25,759,40.623695
3350,281,250,37.531829
3350,228,142,-1.000000
3350,754,104,-1.000000
3350,692,758,70.254405
3350,558,89,-1.000000
3350,604,432,-1.000000
3350,32,30,2.422187
3350,95,223,14.266862
3360,654,114,-1.000000
3360,25,759,40.677029
3360,281,250,37.532283
3360,228,142,-1.000000
3360,754,104,-1.000000
3360,692,758,70.267697
3360,558,89,-1.000000
3360,604,432,-1.000000
3360,32,30,2.422216
3360,95,223,14.281740
3370,654,114,-1.000000
3370,25,759,40.732141
3370,281,250,37.532786
3370,228,142,41.139713
3370,754,104,-1.000000
3370,692,758,70.280752
3370,558,89,-1.000000
3370,604,432,-1.000000
3370,32,30,2.422263
3370,95,223,14.296542
3380,654,114,-1.000000
3380,25,759,40.789067
3380,281,250,37.533310
3380,228,142,-1.000000
3380,754,104,-1.000000
3380,692,758,70.293683
3380,558,89,-1.000000
3380,604,432,-1.000000
3380,32,30,2.422312
3380,95,223,14.311274
3390,654,114,-1.000000
3390,25,759,40.847691
3390,281,250,37.533781
3390,228,142,-1.000000
3390,754,104,-1.000000
3390,692,758,70.306425
3390,558,89,-1.000000
3390,604,432,-1.000000
3390,32,30,2.422350
3390,95,223,14.325943
3400,654,114,-1.000000
3400,25,759,40.908034
3400,281,250,37.534282
3400,228,142,-1.000000
3400,754,104,-1.000000
3400,692,758,70.319016
3400,558,89,-1.000000
3400,604,432,-1.000000
3400,32,30,2.422392
3400,95,223,14.340512
3410,654,114,-1.000000
3410,25,759,40.969957
3410,281,250,37.534825
3410,228,142,41.139659
3410,754,104,-1.000000
3410,692,758,70.331511
3410,558,89,-1.000000
3410,604,432,-1.000000
3410,32,30,2.422422
3410,95,223,14.355054
3420,654,114,-1.000000
3420,25,759,41.033520
3420,281,250,37.535330
3420,228,142,41.139645
3420,754,104,-1.000000
3420,692,758,70.343751
3420,558,89,-1.000000
3420,604,432,-1.000000
3420,32,30,2.422498
3420,95,223,14.369458
3430,654,114,-1.000000
3430,25,759,41.098668
3430,281,250,37.535803
3430,228,142,-1.000000
3430,754,104,-1.000000
3430,692,758,70.355814
3430,558,89,-1.000000
3430,604,432,-1.000000
3430,32,30,2.422550
3430,95,223,14.383837
3440,654,114,-1.000000
3440,25,759,41.165321
3440,281,250,37.536311
3440,228,142,-1.000000
3440,754,104,-1.000000
3440,692,758,70.367660
3440,558,89,-1.000000
3440,604,432,-1.000000
3440,32,30,2.422591
3440,95,223,14.398045
3450,654,114,-1.000000
3450,25,759,41.233395
3450,281,250,37.536860
3450,228,142,-1.000000
3450,754,104,-1.000000
3450,692,758,70.379382
3450,558,89,-1.000000
3450,604,432,-1.000000
3450,32,30,2.422607
3450,95,223,14.412164
3460,654,114,-1.000000
3460,25,759,41.302919
3460,281,250,37.537380
3460,228,142,41.139751
3460,754,104,-1.000000
3460,692,758,70.390874
3460,558,89,-1.000000
3460,604,432,-1.000000
3460,32,30,2.422653
3460,95,223,14.426165
